Payment Id,Ticket Id,Payment Date,Amount,Payment Method,Payment Status
575,575,2023-09-02,87.44,Net Banking,Success
576,576,2023-06-20,71.11,Debit Card,Success
577,577,2025-09-02,88.93,Smart Card,Failed
578,578,2024-03-25,39.04,Debit Card,Pending
579,579,2024-07-24,112.06,Smart Card,Success
580,580,2023-03-02,190.76,Credit Card,Success
581,581,2023-09-10,91.38,Credit Card,Pending
582,582,2025-01-16,78.81,Net Banking,Pending
583,583,2023-04-08,88.21,UPI,Failed
584,584,2025-03-07,110.88,Net Banking,Failed
585,585,2023-05-23,44.24,UPI,Success
586,586,2025-06-30,198.08,UPI,Pending
587,587,2025-05-18,159.98,Smart Card,Success
588,588,2024-07-14,155.53,Credit Card,Success
589,589,2023-08-20,115.82,Smart Card,Failed
590,590,2023-05-11,182.13,Net Banking,Success
591,591,2024-09-30,23.43,Debit Card,Pending
592,592,2024-04-15,183.04,Net Banking,Pending
593,593,2025-08-02,66.1,Smart Card,Success
594,594,2023-05-09,107.83,Net Banking,Failed
595,595,2024-02-08,20.81,Debit Card,Success
596,596,2024-11-10,68.98,Net Banking,Pending
597,597,2025-07-24,119.83,Debit Card,Pending
598,598,2024-04-04,23.91,Debit Card,Failed
599,599,2024-03-22,43.04,Smart Card,Pending
600,600,2023-06-29,92.54,UPI,Success
601,601,2024-09-06,139.29,Debit Card,Failed
602,602,2025-01-19,151.07,Credit Card,Success
603,603,2025-02-27,68.87,Smart Card,Pending
604,604,2024-10-23,127.32,Smart Card,Pending
605,605,2025-01-13,34.49,Smart Card,Success
606,606,2024-02-07,175.55,Credit Card,Failed
607,607,2024-06-29,34.97,Debit Card,Pending
608,608,2025-09-09,89.82,Debit Card,Success
609,609,2025-09-11,162,UPI,Pending
610,610,2024-11-09,140.72,Credit Card,Success
611,611,2025-03-17,190.42,UPI,Failed
612,612,2023-04-15,144.27,Credit Card,Pending
613,613,2024-05-28,120.87,Smart Card,Pending
614,614,2024-06-24,75.02,Smart Card,Pending
615,615,2023-09-28,66.81,Net Banking,Failed
616,616,2024-10-06,50.12,Credit Card,Failed
617,617,2025-01-10,90.61,UPI,Failed
618,618,2025-01-14,143.56,Credit Card,Failed
619,619,2025-04-25,90.24,Debit Card,Success
620,620,2024-09-21,13.78,Smart Card,Pending
621,621,2023-02-04,185.78,Credit Card,Pending
622,622,2024-08-17,115.96,Debit Card,Pending
623,623,2024-09-04,114.91,UPI,Success
624,624,2023-01-24,46.64,Smart Card,Success
625,625,2023-03-14,25.42,Credit Card,Pending
626,626,2024-10-22,188.68,UPI,Failed
627,627,2024-05-01,13.02,Credit Card,Pending
628,628,2023-01-21,165.92,UPI,Pending
629,629,2025-06-18,93.37,Smart Card,Failed
630,630,2025-06-18,124.16,Smart Card,Failed
631,631,2024-12-25,69.61,Debit Card,Success
632,632,2025-02-04,50.36,Smart Card,Failed
633,633,2024-09-06,169.32,Credit Card,Failed
634,634,2025-06-13,100.52,Smart Card,Success
635,635,2024-10-25,199.8,Credit Card,Success
636,636,2025-02-09,189.73,UPI,Pending
637,637,2023-12-20,112.67,Credit Card,Pending
638,638,2023-11-11,140.36,Net Banking,Failed
639,639,2024-05-01,179.42,UPI,Failed
640,640,2023-06-02,150.81,Credit Card,Failed
641,641,2025-07-23,62.39,Credit Card,Success
642,642,2025-09-09,59.35,Smart Card,Failed
643,643,2023-12-09,113.39,Credit Card,Success
644,644,2023-10-24,25.71,Smart Card,Success
645,645,2024-02-23,53.08,Debit Card,Failed
646,646,2025-09-13,129.53,Credit Card,Pending
647,647,2025-03-12,47.7,UPI,Failed
648,648,2024-09-19,110.5,Smart Card,Pending
649,649,2025-04-05,23.25,Credit Card,Pending
650,650,2023-05-03,160.91,Smart Card,Failed
651,651,2023-10-01,26.35,Net Banking,Success
652,652,2024-11-25,20.54,Net Banking,Pending
653,653,2025-04-19,53.96,Credit Card,Failed
654,654,2024-06-05,162.17,Net Banking,Pending
655,655,2023-01-29,191.76,Smart Card,Success
656,656,2023-03-05,34.28,Net Banking,Success
657,657,2025-09-25,93.7,Smart Card,Success
658,658,2025-02-26,33.41,UPI,Failed
659,659,2023-11-26,99.55,UPI,Success
660,660,2024-05-28,141.17,Net Banking,Success
661,661,2024-06-22,141.8,Debit Card,Failed
662,662,2025-08-19,103.57,Smart Card,Failed
663,663,2025-04-17,53.63,Smart Card,Pending
664,664,2023-12-17,152.53,UPI,Pending
665,665,2023-12-17,107.35,UPI,Success
666,666,2025-05-29,188.11,UPI,Failed
667,667,2024-12-06,128.12,Credit Card,Success
668,668,2025-01-17,40.09,Net Banking,Failed
669,669,2025-07-02,121.39,Credit Card,Failed
670,670,2024-04-12,91.19,Credit Card,Failed
671,671,2024-03-01,15.22,Net Banking,Success
672,672,2023-01-15,118.85,Net Banking,Failed
673,673,2024-03-19,114.19,Net Banking,Success
674,674,2025-07-19,69.09,Smart Card,Pending
675,675,2024-11-25,158.71,Smart Card,Pending
676,676,2025-04-16,176.16,Credit Card,Pending
677,677,2023-01-19,177.1,Smart Card,Pending
678,678,2024-07-28,98.02,Net Banking,Failed
679,679,2023-03-26,173.08,Debit Card,Pending
680,680,2024-07-25,102.07,Debit Card,Failed
681,681,2025-01-28,45.23,UPI,Failed
682,682,2023-01-07,134.9,Smart Card,Pending
683,683,2024-01-12,70.42,Smart Card,Failed
684,684,2024-02-24,133.29,Credit Card,Pending
685,685,2025-03-10,72.8,Net Banking,Pending
686,686,2024-08-29,26.95,UPI,Failed
687,687,2024-12-13,73.03,Smart Card,Success
688,688,2025-08-06,149.16,Smart Card,Pending
689,689,2023-02-03,102.79,Credit Card,Pending
690,690,2023-04-23,110.59,Net Banking,Success
691,691,2023-02-03,40.2,Smart Card,Success
692,692,2024-01-22,159.34,Debit Card,Failed
693,693,2023-03-17,28.42,UPI,Success
694,694,2025-05-30,120.53,Debit Card,Success
695,695,2025-06-07,67.74,UPI,Pending
696,696,2024-08-09,152.93,UPI,Success
697,697,2025-03-01,158.63,Smart Card,Pending
698,698,2023-12-05,148.03,UPI,Success
699,699,2023-09-14,87.71,Credit Card,Success
700,700,2025-03-22,41.34,Debit Card,Pending
701,701,2024-03-19,95.05,UPI,Success
702,702,2025-03-08,141.86,Credit Card,Pending
703,703,2023-05-06,42.61,UPI,Failed
704,704,2024-06-09,126,Debit Card,Failed
705,705,2024-07-14,147.83,Credit Card,Failed
706,706,2025-06-28,88.09,UPI,Success
707,707,2023-06-26,184.46,Debit Card,Pending
708,708,2025-09-14,63.32,Net Banking,Success
709,709,2024-06-17,140.82,UPI,Success
710,710,2024-05-27,128.15,Smart Card,Success
711,711,2025-09-26,167.25,UPI,Failed
712,712,2023-11-03,161.5,UPI,Pending
713,713,2024-08-14,86.28,Credit Card,Pending
714,714,2023-08-08,15.24,UPI,Pending
715,715,2023-07-24,153.25,Credit Card,Pending
716,716,2025-07-18,191.28,Credit Card,Failed
717,717,2025-07-18,141.87,Debit Card,Pending
718,718,2024-08-15,151.3,Smart Card,Failed
719,719,2023-01-14,160.05,Credit Card,Success
720,720,2024-10-31,162.75,Credit Card,Failed
721,721,2023-11-07,164.65,Net Banking,Failed
722,722,2023-10-23,97.33,Credit Card,Failed
723,723,2025-07-30,141.49,UPI,Pending
724,724,2023-06-21,26.6,Smart Card,Success
725,725,2025-07-17,186.99,Net Banking,Failed
726,726,2025-03-08,112.08,Debit Card,Success
727,727,2023-07-08,69.54,Net Banking,Success
728,728,2025-03-16,94.15,Smart Card,Success
729,729,2024-04-17,140.25,UPI,Success
730,730,2023-11-17,41.56,UPI,Success
731,731,2023-11-28,185.31,Net Banking,Failed
732,732,2024-01-24,128.26,Credit Card,Pending
733,733,2025-07-04,16.54,UPI,Failed
734,734,2024-05-01,46.56,Debit Card,Pending
735,735,2024-11-28,173.57,Net Banking,Success
736,736,2025-04-21,71.71,Smart Card,Pending
737,737,2025-05-07,73,Smart Card,Pending
738,738,2024-08-04,176.21,Net Banking,Success
739,739,2024-01-28,128.76,Credit Card,Failed
740,740,2023-05-01,184.57,UPI,Pending
741,741,2023-02-05,35.85,Debit Card,Pending
742,742,2025-07-02,110.85,UPI,Pending
743,743,2025-04-01,101.34,Debit Card,Failed
744,744,2025-08-12,107.41,Net Banking,Pending
745,745,2023-11-22,172.33,Debit Card,Failed
746,746,2023-11-08,58.68,Smart Card,Pending
747,747,2023-05-03,164.3,UPI,Failed
748,748,2025-07-08,94.32,Smart Card,Success
749,749,2023-08-30,177.46,UPI,Pending
750,750,2023-05-12,164.08,Net Banking,Failed
751,751,2024-01-24,170.54,Smart Card,Pending
752,752,2024-10-31,141.81,Credit Card,Failed
753,753,2024-10-25,195.39,Smart Card,Pending
754,754,2023-12-19,103.31,Smart Card,Failed
755,755,2025-02-21,196.07,Debit Card,Success
756,756,2023-06-22,110.73,Smart Card,Pending
757,757,2024-02-20,51.48,Debit Card,Pending
758,758,2023-04-06,188.22,Net Banking,Pending
759,759,2024-07-27,58.91,Net Banking,Pending
760,760,2023-05-06,194.73,Net Banking,Success
761,761,2025-08-16,173.68,Smart Card,Success
762,762,2024-06-04,126.23,Net Banking,Failed
763,763,2023-05-20,165.18,Credit Card,Success
764,764,2024-12-22,97.35,Credit Card,Failed
765,765,2025-06-27,84.25,Smart Card,Failed
766,766,2025-04-02,158.63,Credit Card,Failed
767,767,2023-09-05,10.63,UPI,Failed
768,768,2023-05-22,72.52,Debit Card,Failed
769,769,2023-08-10,100.54,UPI,Pending
770,770,2023-04-11,138.08,Smart Card,Pending
771,771,2025-08-11,21.97,Credit Card,Pending
772,772,2025-03-15,11.1,Debit Card,Failed
773,773,2023-04-13,52.62,Credit Card,Failed
774,774,2025-09-21,44.78,UPI,Failed
775,775,2023-10-29,150.2,Debit Card,Pending
776,776,2024-05-29,141.18,UPI,Failed
777,777,2023-06-28,117.38,Debit Card,Failed
778,778,2023-10-28,177.4,Debit Card,Success
779,779,2023-02-02,106.27,Net Banking,Pending
780,780,2023-02-11,69.47,Net Banking,Success
781,781,2023-09-06,47.44,Smart Card,Success
782,782,2023-09-25,36.57,Credit Card,Failed
783,783,2023-07-31,42.03,Net Banking,Success
784,784,2025-08-21,147.87,Debit Card,Success
785,785,2023-12-30,27.14,UPI,Pending
786,786,2023-08-23,196.87,Net Banking,Failed
787,787,2023-09-05,170.16,UPI,Pending
788,788,2025-07-29,117.16,Smart Card,Pending
789,789,2024-08-14,162.14,UPI,Success
790,790,2023-12-09,151.86,UPI,Pending
791,791,2023-02-08,192.9,Debit Card,Success
792,792,2025-03-10,28.08,Smart Card,Pending
793,793,2023-02-02,51.72,Smart Card,Pending
794,794,2024-09-17,100.98,Smart Card,Failed
795,795,2023-08-01,16.23,Credit Card,Success
796,796,2024-10-23,55.81,UPI,Failed
797,797,2023-06-20,65.41,Credit Card,Pending
798,798,2023-05-22,103.81,Smart Card,Success
799,799,2023-12-20,188.28,Credit Card,Failed
800,800,2024-10-14,32.9,Debit Card,Success
801,801,2023-01-15,143.69,Smart Card,Failed
802,802,2024-10-19,149.81,Net Banking,Pending
803,803,2023-10-21,175.92,Credit Card,Pending
804,804,2025-08-13,70.17,UPI,Failed
805,805,2025-01-31,122.23,Net Banking,Pending
806,806,2024-03-27,115.52,Smart Card,Failed
807,807,2024-11-02,112.27,Smart Card,Failed
808,808,2023-04-29,17.79,Net Banking,Success
809,809,2025-04-28,121.88,Credit Card,Pending
810,810,2024-09-11,122.3,Net Banking,Pending
811,811,2024-12-04,166.38,Net Banking,Pending
812,812,2025-01-10,158.18,Debit Card,Failed
813,813,2024-10-09,199.94,UPI,Success
814,814,2023-06-02,95.27,Credit Card,Pending
815,815,2023-02-08,187.86,UPI,Failed
816,816,2023-11-30,88.53,Net Banking,Failed
817,817,2025-08-15,121.55,UPI,Success
818,818,2023-01-24,186.86,Net Banking,Failed
819,819,2025-06-20,82.87,Net Banking,Failed
820,820,2024-05-01,29.26,Credit Card,Failed
821,821,2024-02-14,92.84,Smart Card,Pending
822,822,2023-01-11,115.19,UPI,Pending
823,823,2023-02-06,113.45,Debit Card,Success
824,824,2024-11-14,69.49,Smart Card,Failed
825,825,2023-07-02,51.5,Net Banking,Success
826,826,2024-12-12,127.52,Credit Card,Failed
827,827,2024-11-13,165.19,Debit Card,Pending
828,828,2024-02-03,175.83,Smart Card,Success
829,829,2023-02-28,149.62,Credit Card,Failed
830,830,2024-08-24,189.52,Credit Card,Pending
831,831,2025-02-19,26.08,UPI,Pending
832,832,2024-12-09,141.83,Smart Card,Success
833,833,2024-07-30,94.01,Smart Card,Success
834,834,2025-01-05,112.9,Credit Card,Failed
835,835,2023-01-29,111.32,Credit Card,Failed
836,836,2024-05-26,87.24,Debit Card,Success
837,837,2023-01-11,43.64,Credit Card,Failed
838,838,2024-01-08,147.83,Smart Card,Pending
839,839,2024-09-22,24.57,Smart Card,Pending
840,840,2025-04-10,91.5,Debit Card,Success
841,841,2023-09-06,105.67,Debit Card,Success
842,842,2024-09-23,65.76,Credit Card,Failed
843,843,2024-08-17,35.61,Smart Card,Pending
844,844,2023-05-17,11.08,Smart Card,Success
845,845,2023-01-01,17.57,Debit Card,Success
846,846,2025-02-18,24.38,Smart Card,Failed
847,847,2023-01-25,170.76,Credit Card,Failed
848,848,2024-10-09,89.3,Credit Card,Pending
849,849,2023-04-13,93.96,Debit Card,Failed
850,850,2025-08-23,20.88,Credit Card,Pending
851,851,2025-06-01,65.93,Net Banking,Failed
852,852,2024-07-23,89.45,Debit Card,Failed
853,853,2024-10-20,60.59,UPI,Failed
854,854,2023-08-01,132.57,Credit Card,Pending
855,855,2025-03-10,113.99,UPI,Failed
856,856,2024-02-26,108.7,Net Banking,Failed
857,857,2023-12-30,185.32,UPI,Success
858,858,2024-09-11,152.39,Debit Card,Pending
859,859,2024-10-15,54.11,Credit Card,Success
860,860,2024-11-23,48.97,Net Banking,Failed
861,861,2024-01-12,158.07,Smart Card,Failed
862,862,2025-02-01,72.97,Smart Card,Failed
863,863,2025-01-25,134.27,UPI,Success
864,864,2025-04-23,86.16,Smart Card,Pending
865,865,2023-10-16,158.26,Debit Card,Failed
866,866,2025-05-17,62.36,Smart Card,Pending
867,867,2023-07-12,94.98,Credit Card,Failed
868,868,2024-03-24,105.71,Credit Card,Failed
869,869,2024-07-01,154.19,Debit Card,Pending
870,870,2025-08-28,71.14,Debit Card,Success
871,871,2023-03-30,132.66,Debit Card,Pending
872,872,2023-08-20,130.38,Debit Card,Failed
873,873,2025-05-25,190.01,Credit Card,Pending
874,874,2023-05-13,141.37,Net Banking,Failed
875,875,2025-04-23,162.86,Smart Card,Success
876,876,2025-04-28,27.65,Smart Card,Success
877,877,2024-08-14,95.09,Credit Card,Pending
878,878,2025-04-27,95.21,UPI,Failed
879,879,2023-07-05,31.88,Credit Card,Pending
880,880,2025-05-24,27.97,Net Banking,Success
881,881,2025-09-23,167.21,Debit Card,Failed
882,882,2024-12-16,88.28,UPI,Pending
883,883,2023-06-19,166.08,Credit Card,Pending
884,884,2025-08-22,163.67,Smart Card,Pending
885,885,2024-07-27,50.53,UPI,Failed
886,886,2024-11-26,52.87,Credit Card,Pending
887,887,2024-09-01,171.25,UPI,Pending
888,888,2024-11-26,19.36,Smart Card,Success
889,889,2024-01-10,30.02,Net Banking,Pending
890,890,2024-02-17,44.54,Smart Card,Success
891,891,2024-12-05,162.63,UPI,Success
892,892,2024-06-19,110.97,Debit Card,Pending
893,893,2023-08-12,133.65,UPI,Failed
894,894,2024-09-15,166.53,Credit Card,Failed
895,895,2025-04-28,96.69,Credit Card,Success
896,896,2023-04-13,39.46,Credit Card,Failed
897,897,2025-03-22,121.44,UPI,Failed
898,898,2025-09-17,127.11,Net Banking,Pending
899,899,2024-11-22,17.92,Net Banking,Success
900,900,2023-03-21,72.42,UPI,Success
901,901,2025-05-22,156.03,Credit Card,Pending
902,902,2023-03-21,182.56,Smart Card,Pending
903,903,2023-10-10,58.95,UPI,Failed
904,904,2024-01-12,152.46,Debit Card,Pending
905,905,2024-11-25,142.46,Credit Card,Pending
906,906,2024-07-18,124.9,UPI,Success
907,907,2023-04-14,89.82,UPI,Pending
908,908,2024-08-27,147.24,Credit Card,Pending
909,909,2024-04-07,64.1,Smart Card,Failed
910,910,2023-02-16,82.61,Smart Card,Pending
911,911,2025-08-14,21.09,Smart Card,Failed
912,912,2024-06-15,69.8,Debit Card,Failed
913,913,2023-12-04,189,Debit Card,Success
914,914,2025-02-12,25.26,Credit Card,Pending
915,915,2024-03-28,177.61,UPI,Pending
916,916,2023-09-26,139.58,UPI,Pending
917,917,2025-01-17,134.43,Credit Card,Failed
918,918,2025-08-01,170.01,Smart Card,Success
919,919,2023-03-06,165.31,UPI,Success
920,920,2025-02-06,168.5,UPI,Pending
921,921,2024-12-01,175.78,Debit Card,Success
922,922,2023-04-27,152.65,UPI,Success
923,923,2023-01-07,117.82,Credit Card,Success
924,924,2023-04-27,184.86,Smart Card,Pending
925,925,2024-03-01,188.21,Credit Card,Success
926,926,2025-01-31,38.95,Net Banking,Pending
927,927,2025-03-07,175.38,UPI,Pending
928,928,2024-04-21,193.61,Smart Card,Pending
929,929,2024-02-23,177.52,Net Banking,Success
930,930,2023-02-04,148.12,Debit Card,Success
931,931,2025-07-15,187.4,Smart Card,Pending
932,932,2025-01-24,26.42,UPI,Pending
933,933,2025-08-29,103.14,Credit Card,Pending
934,934,2024-06-13,193,Smart Card,Failed
935,935,2023-08-30,18.57,Net Banking,Failed
936,936,2024-10-27,148.8,UPI,Pending
937,937,2024-03-25,101.01,Smart Card,Pending
938,938,2023-05-11,13.16,Debit Card,Success
939,939,2023-01-07,79.17,UPI,Success
940,940,2023-10-29,66.4,Net Banking,Pending
941,941,2023-12-27,50.23,Smart Card,Failed
942,942,2024-03-07,62.96,Debit Card,Failed
943,943,2024-10-17,81.17,Debit Card,Success
944,944,2025-04-19,10.54,Debit Card,Success
945,945,2023-12-07,56.61,UPI,Success
946,946,2025-01-19,11.03,Credit Card,Failed
947,947,2025-08-25,183.14,Net Banking,Pending
948,948,2023-03-06,95.04,Smart Card,Success
949,949,2023-10-27,56.92,Debit Card,Failed
950,950,2024-01-18,71.07,Debit Card,Success
951,951,2024-01-30,50.76,Net Banking,Success
952,952,2024-04-21,54.33,Smart Card,Pending
953,953,2025-01-24,154.86,Smart Card,Failed
954,954,2023-10-29,158.18,Debit Card,Failed
955,955,2024-02-06,10.94,UPI,Pending
956,956,2024-02-12,101.05,Smart Card,Success
957,957,2023-01-31,197.55,UPI,Pending
958,958,2025-01-31,191.72,Debit Card,Failed
959,959,2025-08-10,176.39,Net Banking,Pending
960,960,2024-08-26,33.1,Net Banking,Success
961,961,2024-04-13,54.04,Debit Card,Pending
962,962,2023-11-03,194.94,Credit Card,Failed
963,963,2023-05-26,174.56,Net Banking,Pending
964,964,2024-08-26,86.22,Debit Card,Success
965,965,2024-01-13,148.18,Debit Card,Success
966,966,2025-09-09,77.74,Credit Card,Success
967,967,2024-07-15,73.58,Net Banking,Pending
968,968,2024-08-24,138.82,UPI,Success
969,969,2025-09-19,98.09,Net Banking,Pending
970,970,2024-11-21,70.47,UPI,Pending
971,971,2024-05-17,11.15,Debit Card,Failed
972,972,2025-02-19,38.73,UPI,Failed
973,973,2023-06-15,167.37,Smart Card,Pending
974,974,2025-08-22,25.03,Smart Card,Pending
975,975,2024-03-10,75.4,Credit Card,Success
976,976,2024-01-07,146.22,Net Banking,Failed
977,977,2024-04-19,59,UPI,Pending
978,978,2023-12-15,28.22,UPI,Success
979,979,2023-10-10,74.83,Credit Card,Success
980,980,2025-09-20,93.38,Net Banking,Pending
981,981,2024-03-09,35.71,Smart Card,Success
982,982,2023-11-18,26.33,Net Banking,Failed
983,983,2024-10-05,12.89,Debit Card,Success
984,984,2023-07-10,77.48,Smart Card,Success
985,985,2024-09-09,69.19,UPI,Failed
986,986,2023-10-27,166.63,Net Banking,Pending
987,987,2023-01-27,37.31,UPI,Failed
988,988,2024-08-26,114.39,Net Banking,Success
989,989,2023-12-29,89.17,Credit Card,Success
990,990,2024-03-03,149.66,Smart Card,Pending
991,991,2025-09-15,173.09,Smart Card,Pending
992,992,2023-12-13,50.51,Credit Card,Pending
993,993,2025-07-22,179.68,UPI,Pending
994,994,2025-08-11,63.66,Credit Card,Pending
995,995,2023-01-26,56.68,UPI,Success
996,996,2025-08-31,99.59,Credit Card,Success
997,997,2023-04-10,98.15,Smart Card,Success
998,998,2024-07-03,192.91,UPI,Success
999,999,2024-09-07,181.47,UPI,Pending
1000,1000,2024-05-28,74.16,Smart Card,Success
1001,1001,2025-01-03,124.87,Net Banking,Pending
1002,1002,2025-08-19,144.07,Credit Card,Success
1003,1003,2023-12-07,197.59,Credit Card,Success
1004,1004,2023-12-03,147.43,Debit Card,Pending
1005,1005,2024-02-29,67.68,Credit Card,Pending
1006,1006,2023-04-02,11.21,Smart Card,Pending
1007,1007,2023-02-08,155.98,Smart Card,Pending
1008,1008,2024-06-19,14.5,Net Banking,Pending
1009,1009,2023-07-27,177.24,Credit Card,Success
1010,1010,2025-09-23,77.68,Smart Card,Pending
1011,1011,2024-12-01,74.28,Debit Card,Pending
1012,1012,2025-03-11,22.49,UPI,Failed
1013,1013,2023-12-08,19.03,Credit Card,Success
1014,1014,2025-01-06,112.78,Credit Card,Failed
1015,1015,2023-02-20,98.1,UPI,Failed
1016,1016,2023-10-25,16.89,Net Banking,Success
1017,1017,2023-02-11,174.95,Net Banking,Pending
1018,1018,2025-05-02,117.18,Debit Card,Pending
1019,1019,2023-04-28,174.89,Credit Card,Success
1020,1020,2025-07-12,133.42,UPI,Failed
1021,1021,2023-08-25,59.6,Credit Card,Failed
1022,1022,2025-05-07,33.84,Credit Card,Success
1023,1023,2025-02-28,109.69,Smart Card,Pending
1024,1024,2023-03-29,82.46,UPI,Failed
