Card Id,Passenger Id,Card Number,Issue Date,Balance,Status
526,8259,SC00000526,2024-09-13,1173.81,Expired
527,2843,SC00000527,2024-06-14,1423.32,Blocked
528,5644,SC00000528,2024-11-29,173.72,Expired
529,4342,SC00000529,2025-06-09,807.42,Active
530,3000,SC00000530,2023-11-25,2918.55,Blocked
531,4777,SC00000531,2022-11-13,2425.3,Expired
532,4912,SC00000532,2023-12-22,52.29,Blocked
533,4546,SC00000533,2025-07-07,309.7,Expired
534,4425,SC00000534,2025-05-27,2806.42,Blocked
535,93,SC00000535,2024-10-30,792.64,Blocked
536,5234,SC00000536,2024-11-27,1041,Active
537,4990,SC00000537,2024-07-21,2572.01,Active
538,3057,SC00000538,2023-09-02,2323.49,Expired
539,1367,SC00000539,2025-05-28,2467.62,Expired
540,4432,SC00000540,2024-12-31,790.59,Active
541,2527,SC00000541,2024-06-24,2530.1,Blocked
542,1677,SC00000542,2023-11-08,1616.24,Active
543,8346,SC00000543,2024-06-25,1334.5,Active
544,6386,SC00000544,2025-04-27,191.76,Active
545,2007,SC00000545,2023-10-02,1801.48,Active
546,6424,SC00000546,2023-09-16,945.61,Expired
547,9069,SC00000547,2022-12-28,2378.44,Blocked
548,1438,SC00000548,2024-11-02,314.04,Active
549,4624,SC00000549,2023-07-22,1777.5,Expired
550,621,SC00000550,2025-04-13,2445.88,Blocked
551,4371,SC00000551,2022-06-03,597.51,Expired
552,1065,SC00000552,2024-03-14,2477.81,Expired
553,2124,SC00000553,2022-02-03,1540.83,Blocked
554,6682,SC00000554,2022-01-16,281.63,Expired
555,3794,SC00000555,2022-04-09,345.58,Blocked
556,5968,SC00000556,2024-07-09,303.27,Active
557,9584,SC00000557,2022-01-12,2004.38,Blocked
558,9670,SC00000558,2025-04-12,2806.61,Active
559,4812,SC00000559,2026-01-24,2107.33,Blocked
560,8149,SC00000560,2024-05-30,577.2,Expired
561,2935,SC00000561,2022-01-07,2182.53,Active
562,3587,SC00000562,2022-06-11,2470.51,Active
563,1443,SC00000563,2025-01-15,2180.74,Active
564,7216,SC00000564,2022-09-22,1502.18,Blocked
565,2220,SC00000565,2022-06-07,270.99,Active
566,8908,SC00000566,2022-05-29,2552.01,Blocked
567,7089,SC00000567,2025-10-26,704.94,Active
568,5035,SC00000568,2022-03-22,186.51,Expired
569,864,SC00000569,2022-06-23,2756.03,Blocked
570,1248,SC00000570,2025-07-16,193.03,Active
571,6237,SC00000571,2024-12-28,235.75,Blocked
572,8289,SC00000572,2024-05-24,270.45,Expired
573,8755,SC00000573,2025-05-02,2572.78,Blocked
574,8599,SC00000574,2025-08-07,2895.11,Expired
575,2793,SC00000575,2025-02-25,1791.94,Expired
576,3080,SC00000576,2023-11-11,2305.61,Expired
577,4514,SC00000577,2024-04-05,597.99,Active
578,775,SC00000578,2024-04-14,2488.19,Blocked
579,7479,SC00000579,2025-08-14,2542.87,Blocked
580,5153,SC00000580,2022-06-17,717.27,Blocked
581,3769,SC00000581,2023-12-02,1636.5,Blocked
582,8002,SC00000582,2025-07-14,779.28,Blocked
583,5905,SC00000583,2025-10-22,2995.22,Expired
584,7036,SC00000584,2023-04-14,331.47,Expired
585,6138,SC00000585,2024-09-22,2553.12,Blocked
586,1933,SC00000586,2024-05-13,1583.21,Blocked
587,8871,SC00000587,2024-03-22,1445.57,Expired
588,1924,SC00000588,2024-02-02,361.3,Expired
589,6595,SC00000589,2022-06-21,2809.31,Blocked
590,1575,SC00000590,2024-02-19,2964.41,Active
591,8628,SC00000591,2022-03-27,665.96,Expired
592,3303,SC00000592,2023-09-15,2594.87,Active
593,3324,SC00000593,2023-04-26,2654.13,Active
594,8096,SC00000594,2024-02-25,2166.96,Active
595,4328,SC00000595,2022-04-13,2709.31,Active
596,3702,SC00000596,2025-03-29,1892.27,Expired
597,8933,SC00000597,2024-12-18,907.96,Active
598,8990,SC00000598,2025-10-06,1910.04,Active
599,725,SC00000599,2023-06-05,2802.34,Active
600,5473,SC00000600,2025-06-08,2434.25,Blocked
601,4987,SC00000601,2023-06-06,348.73,Blocked
602,4379,SC00000602,2023-04-10,2805.36,Blocked
603,6889,SC00000603,2023-06-13,1151.7,Blocked
604,5117,SC00000604,2024-02-03,2914.97,Expired
605,6462,SC00000605,2025-08-11,1367.31,Expired
606,6042,SC00000606,2023-04-22,947.99,Blocked
607,2381,SC00000607,2023-01-13,1123.47,Blocked
608,6350,SC00000608,2023-02-02,1741.69,Blocked
609,4465,SC00000609,2024-10-29,2688.5,Active
610,8104,SC00000610,2024-03-30,1219.44,Expired
611,6559,SC00000611,2025-07-17,2015.15,Active
612,9776,SC00000612,2023-02-07,1011.58,Blocked
613,5378,SC00000613,2025-06-28,1287.42,Blocked
614,1769,SC00000614,2026-01-05,892.41,Blocked
615,6824,SC00000615,2022-11-24,1796.73,Active
616,6652,SC00000616,2024-02-02,1119.52,Active
617,890,SC00000617,2023-02-02,1460.48,Blocked
618,4154,SC00000618,2023-07-30,646.07,Blocked
619,9153,SC00000619,2023-06-15,2681.61,Active
620,3090,SC00000620,2025-03-01,204.52,Blocked
621,8362,SC00000621,2023-09-06,2954.52,Expired
622,7626,SC00000622,2023-06-22,1917.29,Blocked
623,7454,SC00000623,2022-03-07,2461.4,Active
624,8033,SC00000624,2024-03-11,1004.24,Blocked
625,6129,SC00000625,2024-07-08,837.04,Expired
626,5891,SC00000626,2023-02-25,2140.73,Expired
627,8177,SC00000627,2024-08-17,931.26,Blocked
628,1399,SC00000628,2024-05-16,2421.03,Active
629,896,SC00000629,2025-07-13,2627.36,Active
630,1822,SC00000630,2022-12-01,1935.43,Blocked
631,6861,SC00000631,2024-06-09,1150.7,Blocked
632,9715,SC00000632,2024-09-09,75.66,Blocked
633,3688,SC00000633,2024-02-01,539.04,Expired
634,9956,SC00000634,2023-07-14,2478.55,Active
635,8586,SC00000635,2025-11-02,2203.41,Active
636,6804,SC00000636,2025-09-07,2229.57,Active
637,3206,SC00000637,2023-11-28,396.39,Active
638,8956,SC00000638,2023-01-17,2609.36,Active
639,1608,SC00000639,2023-01-10,2277.64,Active
640,254,SC00000640,2022-12-31,1328.39,Active
641,5498,SC00000641,2022-03-23,802.45,Expired
642,7521,SC00000642,2023-06-03,2567.09,Expired
643,3194,SC00000643,2023-10-08,208.51,Blocked
644,5196,SC00000644,2024-12-12,872.49,Blocked
645,2957,SC00000645,2023-10-01,2419.83,Blocked
646,4779,SC00000646,2023-09-29,1713.49,Blocked
647,1927,SC00000647,2023-08-23,2961.93,Expired
648,9492,SC00000648,2024-01-27,2868.93,Expired
649,974,SC00000649,2025-03-20,485.86,Active
650,9291,SC00000650,2022-10-18,2910.05,Active
651,8599,SC00000651,2025-11-29,2465.71,Active
652,5280,SC00000652,2025-12-17,2970.91,Blocked
653,6146,SC00000653,2023-09-30,2826.21,Blocked
654,8417,SC00000654,2025-07-14,686.44,Active
655,4194,SC00000655,2022-05-15,399.6,Blocked
656,8868,SC00000656,2023-12-01,1937.14,Active
657,4240,SC00000657,2024-05-27,1156.99,Expired
658,4596,SC00000658,2024-11-26,1469.69,Expired
659,5905,SC00000659,2024-03-17,128.24,Blocked
660,6832,SC00000660,2026-01-15,1332.35,Active
661,7470,SC00000661,2022-06-10,1034.28,Active
662,431,SC00000662,2022-08-14,1586.32,Expired
663,3484,SC00000663,2023-03-14,578.62,Expired
664,9769,SC00000664,2024-05-10,724.84,Blocked
665,8802,SC00000665,2024-06-22,92.53,Blocked
666,2632,SC00000666,2022-01-11,690.02,Active
667,9128,SC00000667,2025-01-19,1971.25,Active
668,9839,SC00000668,2026-02-01,1423.69,Expired
669,3840,SC00000669,2024-03-10,1399.18,Expired
670,7488,SC00000670,2022-08-19,833.25,Expired
671,3831,SC00000671,2024-12-06,387.5,Expired
672,3365,SC00000672,2022-05-30,97.6,Blocked
673,3928,SC00000673,2025-10-12,2820.79,Blocked
674,8950,SC00000674,2022-03-27,1258.77,Expired
675,2440,SC00000675,2025-02-05,708.2,Active
676,6841,SC00000676,2023-08-28,1750.49,Active
677,423,SC00000677,2022-08-08,260.42,Blocked
678,4818,SC00000678,2023-11-17,209.58,Blocked
679,8044,SC00000679,2023-01-10,2838.77,Active
680,7945,SC00000680,2022-03-01,2708.99,Blocked
681,3355,SC00000681,2023-08-13,1820.1,Active
682,2925,SC00000682,2025-03-16,697.98,Blocked
683,2129,SC00000683,2025-02-16,2208,Blocked
684,4037,SC00000684,2025-07-29,1407.43,Active
685,8693,SC00000685,2022-04-13,1631.79,Expired
686,4505,SC00000686,2024-01-12,1997.56,Expired
687,4936,SC00000687,2024-09-08,1629.67,Active
688,5347,SC00000688,2023-03-05,2412.22,Blocked
689,7483,SC00000689,2023-04-19,2541.87,Expired
690,6239,SC00000690,2023-03-23,1092.28,Expired
691,9740,SC00000691,2022-06-11,1645.83,Expired
692,9918,SC00000692,2025-11-19,2136.26,Blocked
693,2416,SC00000693,2023-04-24,1532.61,Expired
694,4770,SC00000694,2025-11-29,72.19,Active
695,4590,SC00000695,2025-10-28,1071.28,Active
696,7179,SC00000696,2024-03-11,498.43,Active
697,1991,SC00000697,2024-05-19,431.82,Active
698,7555,SC00000698,2023-06-05,1855.67,Blocked
699,7261,SC00000699,2025-12-21,2868.89,Blocked
700,2323,SC00000700,2025-09-25,2823.24,Expired
701,2958,SC00000701,2026-01-13,1210.31,Expired
702,1984,SC00000702,2022-07-11,2818.95,Expired
703,6241,SC00000703,2025-01-16,2180.15,Expired
704,7086,SC00000704,2023-07-27,117.5,Expired
705,9980,SC00000705,2024-02-09,2509.86,Active
706,8385,SC00000706,2023-10-08,1384.7,Expired
707,7176,SC00000707,2024-04-30,2758.89,Blocked
708,8696,SC00000708,2023-06-06,1521.18,Blocked
709,3315,SC00000709,2024-10-07,1296.94,Blocked
710,9353,SC00000710,2023-05-24,1414.59,Expired
711,7253,SC00000711,2024-04-08,1041.49,Expired
712,8697,SC00000712,2023-12-12,2771.91,Expired
713,1650,SC00000713,2022-05-10,1259.61,Blocked
714,9373,SC00000714,2022-09-14,2209.22,Active
715,4806,SC00000715,2022-05-15,2669.84,Active
716,4979,SC00000716,2022-03-16,744.03,Active
717,5095,SC00000717,2022-05-12,186.09,Blocked
718,5154,SC00000718,2022-07-23,2569.35,Expired
719,3486,SC00000719,2023-08-08,562.8,Expired
720,9724,SC00000720,2023-03-03,1887.53,Active
721,3684,SC00000721,2025-06-07,1932.48,Active
722,333,SC00000722,2024-10-13,1319.61,Active
723,8837,SC00000723,2022-06-22,472.38,Active
724,6958,SC00000724,2023-12-03,1884.87,Active
725,9084,SC00000725,2022-05-09,2844.09,Blocked
726,5684,SC00000726,2024-05-16,1809,Expired
727,132,SC00000727,2025-04-21,780.75,Expired
728,9494,SC00000728,2022-09-30,1215.14,Active
729,9989,SC00000729,2022-04-18,1465.61,Blocked
730,5516,SC00000730,2025-02-20,1427.28,Blocked
731,9079,SC00000731,2023-05-09,2278.69,Active
732,6484,SC00000732,2025-01-05,1366.4,Expired
733,3223,SC00000733,2025-10-18,1182.51,Blocked
734,4036,SC00000734,2022-07-02,869.22,Blocked
735,2756,SC00000735,2022-07-22,317,Blocked
736,3594,SC00000736,2022-09-10,1608.35,Active
737,4146,SC00000737,2025-07-06,546.97,Expired
738,166,SC00000738,2024-08-22,2215.12,Blocked
739,4062,SC00000739,2025-10-12,2447.21,Active
740,5550,SC00000740,2025-12-30,1587.96,Active
741,1378,SC00000741,2023-07-18,2546.96,Expired
742,6883,SC00000742,2024-04-11,1939.45,Blocked
743,9909,SC00000743,2024-11-25,1476.45,Active
744,8766,SC00000744,2023-01-28,2986.14,Expired
745,9320,SC00000745,2025-08-16,2827.75,Blocked
746,6962,SC00000746,2024-07-13,1244.17,Expired
747,5456,SC00000747,2025-12-26,184.33,Expired
748,1848,SC00000748,2023-10-20,2562.02,Active
749,2278,SC00000749,2025-03-31,1011.66,Expired
750,9916,SC00000750,2022-07-02,558.38,Blocked
751,3923,SC00000751,2022-06-04,2037.74,Blocked
752,3753,SC00000752,2024-12-23,1558.75,Blocked
753,9367,SC00000753,2023-10-21,109.5,Blocked
754,3470,SC00000754,2023-06-04,2112.11,Expired
755,2427,SC00000755,2022-03-18,1664.76,Active
756,2669,SC00000756,2024-05-24,1418.33,Expired
757,3791,SC00000757,2022-05-13,1488.62,Active
758,1055,SC00000758,2025-12-07,1080.64,Expired
759,8553,SC00000759,2025-05-17,147.06,Expired
760,6403,SC00000760,2023-07-17,1559.17,Active
761,857,SC00000761,2026-01-07,1853.31,Expired
762,6278,SC00000762,2022-01-27,1600.3,Blocked
763,3770,SC00000763,2022-10-02,150.87,Expired
764,953,SC00000764,2022-10-17,2259.45,Expired
765,2294,SC00000765,2025-01-25,647.54,Active
766,2665,SC00000766,2022-06-19,2834.38,Expired
767,5171,SC00000767,2024-10-08,1416.59,Blocked
768,3068,SC00000768,2023-08-28,191.48,Active
769,6047,SC00000769,2022-09-14,1672.85,Active
770,9549,SC00000770,2024-10-23,2795.13,Blocked
771,7694,SC00000771,2025-11-06,978.87,Blocked
772,6191,SC00000772,2022-04-28,1695.3,Active
773,7034,SC00000773,2025-06-10,2821.88,Blocked
774,9288,SC00000774,2024-12-11,1155.79,Active
775,420,SC00000775,2025-02-17,1381.5,Blocked
776,4903,SC00000776,2025-12-25,1703.08,Active
777,8487,SC00000777,2023-12-29,2577.81,Active
778,1725,SC00000778,2025-07-28,2690.12,Blocked
779,2907,SC00000779,2023-05-20,2991.58,Active
780,431,SC00000780,2024-06-20,1282.05,Expired
781,5953,SC00000781,2022-08-19,542.88,Active
782,9422,SC00000782,2025-05-24,2042.7,Active
783,9826,SC00000783,2023-12-25,448.84,Active
784,3294,SC00000784,2025-09-12,189.98,Active
785,6733,SC00000785,2022-11-16,1511.43,Active
786,538,SC00000786,2022-10-01,1733.58,Active
787,9550,SC00000787,2025-04-16,1432.06,Blocked
788,9046,SC00000788,2024-11-19,1417.75,Expired
789,3293,SC00000789,2025-12-23,1840.97,Expired
790,2256,SC00000790,2025-10-13,797.79,Blocked
791,1062,SC00000791,2025-02-26,709.87,Active
792,8967,SC00000792,2022-05-12,2100.32,Expired
793,3382,SC00000793,2023-01-09,2452.29,Expired
794,721,SC00000794,2025-03-17,1660.13,Active
795,3976,SC00000795,2025-10-02,2112.47,Blocked
796,2932,SC00000796,2024-02-23,604.99,Active
797,8336,SC00000797,2024-12-02,251.05,Blocked
798,3407,SC00000798,2022-10-11,2401.41,Active
799,8995,SC00000799,2025-12-20,2226.39,Active
800,4104,SC00000800,2023-08-12,1530.08,Active
801,6929,SC00000801,2023-11-08,1277.23,Blocked
802,2655,SC00000802,2022-07-22,124.69,Blocked
803,5040,SC00000803,2023-05-08,1029.75,Expired
804,8404,SC00000804,2025-01-04,1756.49,Active
805,5298,SC00000805,2022-08-26,201.01,Expired
806,5202,SC00000806,2025-05-30,159.07,Expired
807,9534,SC00000807,2023-03-13,2405.46,Active
808,7480,SC00000808,2022-08-07,2797.02,Blocked
809,7475,SC00000809,2022-08-11,990.12,Expired
810,5461,SC00000810,2022-01-12,900.4,Expired
811,9579,SC00000811,2024-09-15,2327.15,Active
812,7586,SC00000812,2025-07-29,305.2,Active
813,1207,SC00000813,2023-05-18,1256.43,Blocked
814,76,SC00000814,2024-12-21,379.79,Active
815,5600,SC00000815,2024-07-24,1884.87,Expired
816,9867,SC00000816,2023-03-28,1101.03,Expired
817,6234,SC00000817,2023-11-28,60.89,Blocked
818,9515,SC00000818,2023-07-12,1581.82,Blocked
819,9815,SC00000819,2025-12-14,815.13,Blocked
820,6579,SC00000820,2023-01-16,2352.41,Blocked
821,9955,SC00000821,2025-05-01,1870.54,Expired
822,5911,SC00000822,2022-06-24,520.58,Active
823,1562,SC00000823,2024-11-21,2255.43,Expired
824,9314,SC00000824,2025-02-26,2831.55,Active
825,120,SC00000825,2022-12-14,1196.95,Expired
826,4583,SC00000826,2023-03-29,1165.13,Blocked
827,7960,SC00000827,2025-10-11,1060.29,Active
828,5233,SC00000828,2022-08-23,909.71,Blocked
829,6879,SC00000829,2024-07-08,810.35,Active
830,2552,SC00000830,2025-06-11,1792.99,Active
831,6767,SC00000831,2025-09-11,249.3,Active
832,6509,SC00000832,2024-11-23,2865.71,Blocked
833,5469,SC00000833,2024-09-11,523.96,Expired
834,1825,SC00000834,2023-03-21,1304.68,Blocked
835,8153,SC00000835,2022-10-23,1731.43,Active
836,3047,SC00000836,2023-08-07,2991.79,Blocked
837,1353,SC00000837,2023-11-12,1300.97,Blocked
838,5036,SC00000838,2025-11-23,468.76,Active
839,938,SC00000839,2024-09-28,1316.72,Blocked
840,122,SC00000840,2025-02-22,788.67,Expired
841,1537,SC00000841,2024-02-24,1777.56,Expired
842,9531,SC00000842,2025-06-25,2230.02,Active
843,526,SC00000843,2024-04-30,1708.01,Expired
844,7383,SC00000844,2022-11-09,1591.28,Active
845,9173,SC00000845,2025-06-28,1137.16,Blocked
846,6054,SC00000846,2022-07-23,2230.95,Blocked
847,3544,SC00000847,2023-11-16,102.52,Expired
848,5086,SC00000848,2024-10-21,1234.86,Blocked
849,4712,SC00000849,2024-02-06,2986.87,Blocked
850,8943,SC00000850,2026-01-23,539.07,Active
851,7484,SC00000851,2022-01-11,1145.3,Expired
852,9175,SC00000852,2024-10-04,1455.96,Active
853,5883,SC00000853,2022-04-04,2157.73,Blocked
854,6309,SC00000854,2025-03-04,2569.91,Blocked
855,8306,SC00000855,2023-09-10,951.4,Blocked
856,6985,SC00000856,2025-09-06,2752.12,Expired
857,5984,SC00000857,2023-05-30,611.74,Blocked
858,3147,SC00000858,2022-06-29,1169.45,Active
859,179,SC00000859,2022-10-18,245.16,Active
860,1073,SC00000860,2025-12-11,2642.79,Active
861,8183,SC00000861,2022-06-08,2921.85,Expired
862,1,SC00000862,2023-02-13,126.84,Active
863,4835,SC00000863,2024-03-28,1359.36,Active
864,932,SC00000864,2022-10-12,1031.28,Blocked
865,8637,SC00000865,2024-12-18,2069.15,Expired
866,3131,SC00000866,2022-11-09,856.33,Blocked
867,4879,SC00000867,2024-03-07,2388.33,Expired
868,3651,SC00000868,2022-10-11,1432.76,Blocked
869,3242,SC00000869,2025-02-03,140.02,Active
870,7870,SC00000870,2023-04-24,837.15,Active
871,2825,SC00000871,2024-11-02,1330.67,Blocked
872,5459,SC00000872,2025-01-21,244,Expired
873,4103,SC00000873,2022-08-06,832.34,Expired
874,2683,SC00000874,2023-02-04,2844.45,Blocked
875,9833,SC00000875,2024-03-04,122.38,Blocked
876,5227,SC00000876,2025-04-15,1968.3,Expired
877,6365,SC00000877,2023-05-18,2850.02,Active
878,95,SC00000878,2024-07-09,409.4,Blocked
879,9404,SC00000879,2023-07-04,274.01,Expired
880,873,SC00000880,2025-04-16,2858.26,Blocked
881,6303,SC00000881,2023-10-03,1726.06,Expired
882,3012,SC00000882,2022-02-20,2435.31,Expired
883,9526,SC00000883,2023-11-06,444.59,Blocked
884,7403,SC00000884,2025-10-19,1448.5,Blocked
885,7608,SC00000885,2025-01-07,2426.2,Active
886,7161,SC00000886,2025-02-03,1347.64,Blocked
887,4072,SC00000887,2023-02-15,1698.6,Blocked
888,3407,SC00000888,2024-05-29,2921.79,Expired
889,1030,SC00000889,2022-10-20,145.98,Expired
890,2744,SC00000890,2025-10-05,1566.22,Active
891,5365,SC00000891,2023-07-16,2955.26,Blocked
892,9543,SC00000892,2023-05-09,1697.03,Expired
893,7096,SC00000893,2022-11-25,899.54,Active
894,2983,SC00000894,2025-06-18,830.95,Blocked
895,5477,SC00000895,2025-10-26,1199.48,Expired
896,2327,SC00000896,2024-12-14,1931.71,Expired
897,2185,SC00000897,2025-04-26,1187.26,Blocked
898,9952,SC00000898,2022-07-27,464.86,Expired
899,9542,SC00000899,2022-08-17,495.75,Blocked
900,484,SC00000900,2023-12-29,1588.67,Expired
901,428,SC00000901,2023-10-20,2548.55,Blocked
902,4506,SC00000902,2022-09-21,2305.97,Blocked
903,917,SC00000903,2022-01-22,248.59,Active
904,548,SC00000904,2024-05-04,2315.27,Expired
905,1151,SC00000905,2023-12-18,597.1,Active
906,1521,SC00000906,2025-11-20,2296.65,Expired
907,7300,SC00000907,2023-10-29,1526.8,Active
908,8492,SC00000908,2023-10-08,2860.62,Expired
909,7488,SC00000909,2023-11-08,2478.6,Blocked
910,5879,SC00000910,2025-02-03,2412.41,Active
911,2871,SC00000911,2022-04-29,363.29,Expired
912,9550,SC00000912,2022-11-03,1802.21,Expired
913,6876,SC00000913,2023-06-20,2106.07,Blocked
914,2366,SC00000914,2023-12-10,641.59,Expired
915,7509,SC00000915,2023-05-24,2595.69,Expired
916,5895,SC00000916,2024-08-27,2510.91,Blocked
917,297,SC00000917,2025-09-21,679.83,Blocked
918,3037,SC00000918,2023-09-06,2894.82,Active
919,8917,SC00000919,2022-07-10,1737.5,Active
920,8620,SC00000920,2023-07-21,1616.09,Active
921,3942,SC00000921,2024-11-26,2371.46,Blocked
922,8189,SC00000922,2024-01-18,2355.51,Expired
923,895,SC00000923,2023-08-01,445.85,Blocked
924,6159,SC00000924,2025-02-13,368.02,Active
925,1864,SC00000925,2023-01-20,2953.6,Active
926,5725,SC00000926,2024-10-15,200.42,Blocked
927,659,SC00000927,2025-02-04,1893.53,Blocked
928,2883,SC00000928,2024-01-20,880.94,Active
929,2322,SC00000929,2025-09-15,644.71,Expired
930,2801,SC00000930,2025-12-29,905.5,Active
931,9267,SC00000931,2024-12-23,1203.67,Expired
932,9034,SC00000932,2023-06-08,1138.41,Expired
933,7520,SC00000933,2025-07-26,2098.34,Blocked
934,2960,SC00000934,2023-09-10,480.93,Active
935,2604,SC00000935,2022-03-24,1782.13,Active
936,6254,SC00000936,2022-05-15,1180.97,Active
937,7222,SC00000937,2024-12-21,2953,Active
938,8749,SC00000938,2024-10-01,2508.4,Active
939,8847,SC00000939,2022-03-03,902.36,Active
940,2835,SC00000940,2025-09-17,138.67,Blocked
941,2306,SC00000941,2024-04-22,595.91,Expired
942,144,SC00000942,2023-04-18,1755.99,Active
943,6927,SC00000943,2025-07-01,874.72,Blocked
944,1904,SC00000944,2023-11-06,1562.86,Blocked
945,3168,SC00000945,2023-10-23,1344.37,Active
946,5845,SC00000946,2025-08-06,2140.34,Active
947,3891,SC00000947,2022-09-20,2207.26,Active
948,1422,SC00000948,2024-07-18,455.74,Expired
949,8571,SC00000949,2024-10-17,2117.37,Expired
950,5690,SC00000950,2024-10-16,1185.9,Active
951,9956,SC00000951,2023-01-22,1158.95,Active
952,6594,SC00000952,2025-01-04,1444.86,Active
953,8928,SC00000953,2024-02-03,1857.67,Active
954,5824,SC00000954,2023-05-06,2537.47,Active
955,9632,SC00000955,2023-12-25,1645.83,Blocked
956,6042,SC00000956,2024-07-27,2062.77,Blocked
957,5225,SC00000957,2023-01-31,563.57,Active
958,3570,SC00000958,2025-07-08,896.45,Active
