Ticket Id,Passenger Id,Source Station Id,Destination Station Id,Journey Date,Fare,Ticket Type
532,6705,30,43,2024-02-26,39.66,Return Journey
533,4831,132,229,2025-03-22,142.35,Daily Pass
534,7851,120,57,2024-08-02,114.87,Return Journey
535,3982,16,49,2024-10-06,177.38,Single Journey
536,1803,60,191,2025-05-10,160.96,Single Journey
537,7904,223,181,2023-07-27,39.73,Return Journey
538,1470,90,63,2024-07-12,188.02,Daily Pass
539,8032,135,195,2025-01-11,123.73,Daily Pass
540,3818,91,199,2024-07-25,65.91,Single Journey
541,7481,114,55,2024-05-02,147.89,Return Journey
542,1766,107,154,2024-03-17,18.8,Single Journey
543,4044,111,139,2024-06-28,16.5,Daily Pass
544,8259,127,115,2025-07-11,59.42,Daily Pass
545,2269,39,188,2023-03-19,37.2,Return Journey
546,4770,55,29,2025-07-30,169.88,Return Journey
547,9350,245,137,2024-01-21,140.15,Return Journey
548,3492,243,117,2024-10-30,49.18,Single Journey
549,8356,236,210,2023-01-28,19.59,Single Journey
550,7906,105,57,2024-01-13,135.93,Return Journey
551,8987,227,7,2025-07-27,174.73,Single Journey
552,6786,125,240,2024-12-16,75.49,Single Journey
553,2703,25,208,2023-06-08,24.11,Daily Pass
554,1808,240,156,2023-01-31,53.89,Daily Pass
555,8498,65,227,2023-07-31,99.98,Return Journey
556,9928,98,86,2025-04-13,65.38,Daily Pass
557,2171,5,23,2025-02-03,40.65,Return Journey
558,7585,68,212,2025-03-18,184,Return Journey
559,1920,61,163,2025-01-31,38.99,Single Journey
560,1104,172,159,2025-03-28,116.33,Return Journey
561,8040,146,102,2024-10-04,154.61,Single Journey
562,856,161,71,2023-10-27,147.8,Single Journey
563,4306,149,43,2023-10-24,29.58,Daily Pass
564,541,24,142,2025-04-15,68.78,Return Journey
565,1348,158,239,2024-01-20,47.01,Return Journey
566,7790,248,144,2025-01-25,135.52,Return Journey
567,1273,39,178,2025-09-24,15.29,Return Journey
568,8099,208,190,2024-01-03,44.34,Daily Pass
569,8268,174,9,2024-10-07,19.71,Return Journey
570,1107,78,229,2025-06-04,24.81,Return Journey
571,5619,150,84,2025-05-31,149.73,Return Journey
572,6917,122,32,2023-05-17,149.1,Single Journey
573,3428,229,48,2024-02-15,56.61,Return Journey
574,9683,128,93,2023-02-06,122.73,Return Journey
575,978,214,148,2023-01-25,114.64,Daily Pass
576,1676,124,103,2024-05-04,171.37,Single Journey
577,206,187,145,2024-08-19,153.23,Daily Pass
578,4657,72,133,2023-03-16,197.01,Return Journey
579,6063,77,234,2023-09-21,111.99,Single Journey
580,7340,84,187,2025-02-17,139.53,Return Journey
581,3020,49,196,2025-06-27,53.29,Return Journey
582,6617,237,171,2025-07-03,22.54,Single Journey
583,6257,120,86,2023-04-30,89.41,Single Journey
584,6961,69,59,2023-06-19,62.86,Daily Pass
585,4201,120,164,2025-07-08,33.65,Daily Pass
586,33,25,44,2025-02-25,43.74,Return Journey
587,765,179,150,2025-05-24,185.31,Daily Pass
588,4266,68,47,2025-07-21,75.47,Return Journey
589,2763,155,231,2023-05-24,41.19,Return Journey
590,7491,71,178,2023-01-11,159.09,Single Journey
591,90,55,96,2025-05-29,147.81,Daily Pass
592,496,129,18,2025-09-16,119.53,Daily Pass
593,8121,244,54,2023-02-09,149.84,Return Journey
594,7580,171,91,2024-12-24,48.6,Return Journey
595,9439,49,169,2025-09-27,104.54,Single Journey
596,9979,213,229,2024-07-07,60.95,Return Journey
597,1760,218,4,2023-10-07,96.67,Daily Pass
598,6544,176,224,2025-06-06,150.13,Return Journey
599,5069,7,158,2024-03-27,11.57,Single Journey
600,1075,134,90,2025-04-26,67.17,Return Journey
601,2550,67,120,2024-11-19,70.03,Single Journey
602,9060,123,98,2024-03-26,172.12,Return Journey
603,5726,179,73,2024-09-25,66.73,Return Journey
604,4541,125,237,2025-07-14,110.31,Return Journey
605,9606,14,181,2025-02-03,141.84,Daily Pass
606,3367,74,137,2024-06-07,107.54,Single Journey
607,777,152,58,2023-12-30,56.24,Single Journey
608,3667,2,87,2024-04-17,32.98,Return Journey
609,1962,110,239,2025-03-21,82.78,Single Journey
610,9923,121,37,2024-03-01,109.25,Return Journey
611,3140,86,163,2023-10-05,171.25,Daily Pass
612,8067,89,83,2024-11-14,151.6,Single Journey
613,2427,13,184,2025-05-30,105.52,Single Journey
614,3823,96,112,2024-07-01,40.96,Daily Pass
615,3393,86,168,2024-11-04,86.65,Return Journey
616,333,207,43,2024-08-20,77.82,Return Journey
617,1567,41,233,2023-01-27,49.07,Daily Pass
618,7898,37,109,2025-08-22,81.81,Single Journey
619,9518,28,240,2024-10-29,144.95,Daily Pass
620,7237,16,125,2024-05-23,68.54,Single Journey
621,5154,208,200,2023-03-28,160.44,Single Journey
622,5161,105,108,2024-09-16,90.94,Daily Pass
623,9865,37,245,2023-06-16,181.78,Single Journey
624,6413,100,166,2024-01-12,196.27,Daily Pass
625,3187,98,16,2023-08-20,142.63,Return Journey
626,4474,111,228,2023-04-25,23.23,Return Journey
627,3895,201,68,2025-05-20,106,Single Journey
628,8832,193,182,2025-04-12,51.91,Single Journey
629,5641,64,241,2025-08-23,21.76,Daily Pass
630,5452,38,133,2024-06-24,20.95,Daily Pass
631,7998,20,59,2024-09-28,131.09,Return Journey
632,9524,56,4,2025-01-14,88.38,Single Journey
633,9953,81,177,2024-12-18,17.29,Return Journey
634,3722,25,149,2023-04-14,46.36,Single Journey
635,203,18,35,2024-08-15,158.76,Single Journey
636,1618,156,179,2023-06-05,71.56,Single Journey
637,3516,171,142,2023-12-24,184.96,Single Journey
638,8024,234,177,2023-08-08,194.24,Daily Pass
639,7847,89,195,2023-05-11,14.89,Daily Pass
640,3736,108,129,2024-04-08,53.87,Return Journey
641,1835,212,143,2023-02-20,142.85,Return Journey
642,5184,221,29,2025-01-10,47.96,Daily Pass
643,2939,62,91,2023-11-26,73.47,Daily Pass
644,6808,212,34,2024-01-23,166.28,Single Journey
645,4380,38,141,2024-06-29,166.98,Daily Pass
646,6035,82,137,2025-04-11,103.24,Daily Pass
647,3470,18,86,2023-05-07,38.7,Single Journey
648,5886,194,127,2024-10-24,192.09,Single Journey
649,941,56,26,2024-02-21,91.59,Daily Pass
650,4944,6,26,2024-12-26,101.73,Single Journey
651,9797,43,243,2023-03-28,35.95,Daily Pass
652,7635,235,12,2025-01-12,30.78,Return Journey
653,4931,1,45,2024-11-05,118.17,Return Journey
654,3273,186,129,2025-05-21,177.5,Single Journey
655,9685,73,11,2025-04-21,67.92,Daily Pass
656,5882,52,111,2025-08-06,93.31,Return Journey
657,230,237,155,2023-03-13,167.7,Single Journey
658,6351,215,51,2023-06-28,88.89,Daily Pass
659,8167,166,194,2023-03-17,148.79,Daily Pass
660,6100,237,69,2025-05-03,38.54,Return Journey
661,8309,223,36,2024-08-16,181.79,Daily Pass
662,7014,111,250,2024-02-28,105.17,Single Journey
663,7803,63,31,2025-05-02,45.56,Daily Pass
664,407,91,25,2024-01-11,180.88,Daily Pass
665,8305,137,110,2025-04-26,161.22,Return Journey
666,4906,127,9,2024-12-09,24.35,Return Journey
667,1613,194,165,2024-01-09,73.98,Single Journey
668,5664,178,178,2023-10-03,122.51,Return Journey
669,6193,249,248,2024-11-12,132.5,Daily Pass
670,9941,233,118,2024-03-25,163.34,Single Journey
671,9542,161,201,2024-08-14,162.76,Single Journey
672,8708,203,85,2024-12-29,128.08,Daily Pass
673,584,109,204,2024-02-14,154.57,Daily Pass
674,9163,17,4,2024-07-02,25.96,Return Journey
675,4995,26,62,2024-02-01,133.95,Return Journey
676,2010,222,2,2023-01-29,198.52,Daily Pass
677,3868,181,7,2023-09-09,135.73,Return Journey
678,4426,25,132,2023-07-06,48.01,Daily Pass
679,1604,62,114,2025-06-21,10.17,Return Journey
680,5873,162,218,2024-07-09,50.32,Daily Pass
681,54,205,47,2025-03-08,28.01,Daily Pass
682,1927,221,135,2023-12-24,132.51,Return Journey
683,7794,66,33,2024-05-24,11.5,Return Journey
684,9379,185,62,2023-01-31,101.91,Single Journey
685,8463,147,123,2024-09-06,79.57,Daily Pass
686,442,65,193,2025-04-24,134.6,Daily Pass
687,2745,2,38,2023-07-15,199,Single Journey
688,2809,195,101,2024-08-31,153,Return Journey
689,3104,8,211,2024-11-08,19.06,Daily Pass
690,9079,200,72,2024-03-30,74.74,Daily Pass
691,9543,117,148,2024-10-28,31.73,Daily Pass
692,5609,65,204,2024-12-12,70.99,Daily Pass
693,796,87,65,2023-08-04,112.81,Daily Pass
694,836,94,113,2025-05-12,61.43,Single Journey
695,8560,84,26,2024-09-15,25.12,Return Journey
696,4491,12,163,2023-01-03,22.84,Single Journey
697,9034,80,84,2025-01-11,62.97,Single Journey
698,3348,28,84,2023-02-19,19.9,Daily Pass
699,648,123,108,2024-05-25,153.98,Return Journey
700,2503,206,135,2024-01-05,193.76,Single Journey
701,5960,179,157,2023-04-01,29.24,Return Journey
702,9364,192,175,2023-04-27,90.6,Single Journey
703,7766,156,180,2024-01-19,50.84,Daily Pass
704,7850,99,33,2023-02-12,76.73,Return Journey
705,2545,115,162,2024-05-01,27.37,Single Journey
706,9693,175,120,2025-08-05,36.08,Return Journey
707,2090,44,3,2025-05-29,67.73,Daily Pass
708,1763,137,116,2023-01-12,144.63,Return Journey
709,9235,165,150,2024-03-20,59.06,Return Journey
710,4088,22,7,2023-10-03,15.8,Daily Pass
711,5659,45,72,2023-01-05,124.4,Single Journey
712,3893,193,198,2025-04-07,125.61,Single Journey
713,8636,104,7,2024-10-09,194.19,Daily Pass
714,3146,61,45,2023-10-13,141.76,Single Journey
715,129,172,80,2025-01-10,185.02,Daily Pass
716,1753,60,79,2024-01-27,171.32,Return Journey
717,798,244,110,2024-11-20,42.25,Single Journey
718,9753,194,87,2023-02-02,172.41,Return Journey
719,7738,213,75,2024-06-09,142.21,Single Journey
720,4815,53,75,2023-03-21,174.03,Daily Pass
721,4497,11,99,2025-06-12,107.36,Return Journey
722,527,19,139,2023-02-23,170.56,Return Journey
723,895,215,78,2023-08-16,195.21,Return Journey
724,995,18,182,2025-09-06,44.12,Daily Pass
725,9784,72,189,2023-11-19,171.74,Single Journey
726,7348,203,136,2023-01-23,11.1,Single Journey
727,2524,60,61,2023-07-26,147.81,Daily Pass
728,8872,146,27,2024-05-04,25.72,Daily Pass
729,9499,70,38,2024-08-20,104.06,Single Journey
730,499,77,221,2023-05-11,128.92,Return Journey
731,4923,63,56,2023-05-21,80.88,Single Journey
732,9431,82,179,2023-03-01,108.04,Daily Pass
733,8742,246,2,2024-04-24,160.9,Daily Pass
734,6270,151,238,2024-07-24,114.58,Single Journey
735,3466,172,170,2024-02-01,135.49,Single Journey
736,6831,104,4,2024-08-30,57.98,Daily Pass
737,5585,154,63,2023-09-13,71.2,Return Journey
738,2508,199,125,2024-08-01,29.05,Return Journey
739,8587,122,49,2023-08-04,104.57,Single Journey
740,9492,138,100,2024-12-02,71.58,Single Journey
741,709,184,212,2024-02-24,199.3,Return Journey
742,2579,158,102,2024-12-28,37.92,Return Journey
743,8628,59,71,2023-07-03,13.64,Return Journey
744,827,197,12,2024-10-18,111.41,Daily Pass
745,5664,19,75,2025-08-21,173.59,Return Journey
746,8007,24,132,2025-04-19,132.45,Daily Pass
747,350,210,193,2025-08-15,73.57,Return Journey
748,1537,5,170,2023-09-06,64.84,Single Journey
749,4105,39,86,2024-10-01,170.2,Daily Pass
750,7556,77,107,2023-12-07,67.55,Daily Pass
751,2290,181,146,2023-10-02,87.65,Single Journey
752,9827,224,224,2023-07-01,51.79,Return Journey
753,5746,169,243,2024-06-27,52.53,Single Journey
754,8729,26,177,2024-11-03,23.6,Daily Pass
755,684,22,84,2024-11-26,78.21,Daily Pass
756,5618,126,60,2023-11-14,198.62,Single Journey
757,1810,75,224,2023-09-07,13.99,Daily Pass
758,4096,137,112,2024-10-17,17.61,Single Journey
759,2737,162,123,2025-05-31,58.66,Single Journey
760,6361,74,20,2025-09-11,34.02,Return Journey
761,3173,115,217,2023-11-19,127.93,Single Journey
762,9194,30,120,2025-08-21,79.11,Return Journey
763,8634,44,26,2025-01-16,99,Daily Pass
764,4208,1,73,2023-09-14,166.58,Single Journey
765,8119,209,117,2023-01-23,56.81,Daily Pass
766,6740,43,208,2025-07-04,118.26,Daily Pass
767,6793,157,52,2024-11-06,195.45,Single Journey
768,7488,77,238,2024-12-25,85.25,Return Journey
769,457,30,86,2024-11-08,132.73,Return Journey
770,8952,189,161,2025-04-05,114.19,Daily Pass
771,2867,90,129,2023-03-12,99.02,Single Journey
772,4492,147,231,2024-11-27,194.28,Single Journey
773,284,133,131,2025-09-21,187.52,Single Journey
774,1419,214,81,2024-10-19,116.97,Daily Pass
775,6746,249,91,2025-06-23,37.94,Daily Pass
776,8761,184,29,2025-06-07,15.6,Daily Pass
777,5951,250,27,2024-11-18,168.57,Single Journey
778,6972,159,188,2025-05-19,104.24,Return Journey
779,4664,22,219,2023-12-15,53.75,Daily Pass
780,2868,192,188,2023-12-05,194,Return Journey
781,4147,178,150,2023-04-28,130.51,Daily Pass
782,9856,232,13,2023-08-01,67.05,Daily Pass
783,6218,86,14,2023-11-27,86.57,Daily Pass
784,4948,92,203,2023-11-27,149.71,Daily Pass
785,258,245,235,2023-05-16,182.45,Daily Pass
786,6951,136,225,2024-11-30,169.28,Return Journey
787,5364,169,228,2024-11-22,105.91,Return Journey
788,9839,147,71,2023-10-12,45.07,Daily Pass
789,9126,163,220,2024-03-13,61.5,Return Journey
790,4886,162,187,2025-03-08,195.15,Single Journey
791,8698,214,190,2024-05-09,143.82,Daily Pass
792,7638,220,51,2025-06-11,81.87,Daily Pass
793,2182,189,232,2025-08-02,171.87,Single Journey
794,4019,150,162,2024-09-06,185.53,Return Journey
795,6209,151,85,2025-07-31,70.43,Single Journey
796,3558,113,12,2023-11-24,30.99,Daily Pass
797,2685,202,20,2025-01-07,148.4,Single Journey
798,7795,30,53,2025-03-23,100.61,Return Journey
799,1563,130,214,2024-12-11,130.14,Daily Pass
800,2845,240,164,2024-05-08,148.69,Return Journey
801,8352,17,136,2025-02-07,174.67,Return Journey
802,5276,26,71,2023-07-20,168.77,Daily Pass
803,5375,162,242,2023-07-22,71.81,Single Journey
804,3114,88,119,2023-09-01,91.47,Daily Pass
805,4896,29,245,2023-09-08,128.54,Return Journey
806,5548,245,176,2023-11-08,48.03,Return Journey
807,9515,225,141,2025-04-08,38.71,Daily Pass
808,5839,171,83,2024-10-01,84.4,Single Journey
809,9341,113,83,2023-02-06,30.71,Return Journey
810,5643,58,108,2025-07-27,93.39,Return Journey
811,4707,82,106,2025-02-09,115.05,Daily Pass
812,8391,73,202,2025-08-20,136.39,Daily Pass
813,2013,186,59,2023-07-29,162.97,Daily Pass
814,5013,108,66,2023-10-07,26.44,Daily Pass
815,3075,236,237,2023-02-10,158.55,Daily Pass
816,3178,211,90,2024-03-02,154.93,Return Journey
817,5310,235,200,2023-10-03,187.61,Return Journey
818,8548,4,170,2024-07-27,194.71,Return Journey
819,8003,99,121,2024-06-22,17.18,Single Journey
820,5441,209,121,2025-02-21,144.8,Single Journey
821,307,209,83,2023-04-07,26.66,Daily Pass
822,3628,34,56,2025-08-03,54.77,Return Journey
823,7675,185,81,2025-07-13,59.51,Daily Pass
824,3413,198,232,2025-07-17,134.33,Daily Pass
825,4266,82,141,2024-07-02,40.75,Return Journey
826,6853,145,70,2023-07-26,113.05,Single Journey
827,2088,194,150,2024-12-08,87.46,Single Journey
828,7650,94,85,2024-08-15,11.82,Daily Pass
829,8659,226,115,2023-01-08,123.56,Return Journey
830,7919,138,122,2024-11-26,121.56,Daily Pass
831,9615,14,234,2023-07-26,164.76,Single Journey
832,4643,72,17,2025-01-25,132.37,Single Journey
833,3325,169,11,2024-11-25,192.22,Return Journey
834,3190,175,248,2024-02-04,81.76,Return Journey
835,7962,30,8,2025-04-19,165.5,Single Journey
836,6253,202,244,2024-07-05,46.83,Single Journey
837,8025,186,107,2023-09-13,93.02,Single Journey
838,4684,200,211,2023-12-29,87.98,Single Journey
839,2996,111,215,2023-05-23,42.2,Daily Pass
840,8415,211,51,2023-02-14,105.69,Single Journey
841,842,34,71,2024-12-03,142.46,Single Journey
842,6524,6,72,2023-06-30,23.53,Return Journey
843,442,73,209,2024-02-16,108.9,Daily Pass
844,182,89,82,2025-07-06,98.17,Daily Pass
845,7784,180,56,2023-04-26,41.57,Return Journey
846,2563,183,34,2023-02-14,180.85,Single Journey
847,3923,250,55,2024-08-04,150.33,Daily Pass
848,8698,171,27,2023-03-28,109.1,Daily Pass
849,66,196,205,2025-09-22,18.39,Single Journey
850,4302,31,41,2024-03-08,99.96,Single Journey
851,9904,67,138,2025-02-16,179.22,Daily Pass
852,7915,183,195,2025-02-19,100.42,Single Journey
853,1288,134,71,2023-01-05,162.85,Daily Pass
854,5973,221,224,2023-05-13,85.12,Single Journey
855,8972,230,161,2024-09-06,50.22,Return Journey
856,5379,77,250,2023-12-11,111.02,Daily Pass
857,8240,167,114,2024-08-21,169.12,Return Journey
858,9491,24,134,2024-08-31,133.78,Return Journey
859,5248,174,234,2025-03-30,94.03,Single Journey
860,5592,116,150,2025-05-05,67.89,Single Journey
861,5818,244,143,2023-12-02,37.62,Return Journey
862,4541,45,118,2024-12-22,115.85,Return Journey
863,9214,87,160,2025-08-23,100.65,Daily Pass
864,4065,130,235,2024-09-15,175.75,Daily Pass
865,6232,41,40,2025-09-18,131.15,Daily Pass
866,8753,85,69,2024-08-04,106.03,Daily Pass
867,1091,206,133,2025-06-15,125.2,Daily Pass
868,5447,153,12,2023-04-18,116.59,Return Journey
869,5524,110,103,2024-07-01,116.75,Return Journey
870,15,20,199,2024-12-06,116.42,Return Journey
871,7680,211,170,2024-05-20,132.82,Return Journey
872,5363,99,99,2024-01-25,67.05,Daily Pass
873,1736,178,113,2023-03-04,188.24,Single Journey
874,492,151,141,2024-05-17,34.61,Return Journey
875,6719,8,23,2025-06-10,103.81,Single Journey
876,9854,3,15,2023-02-13,82.36,Single Journey
877,3530,164,145,2024-05-08,48.24,Single Journey
878,8324,63,46,2025-08-21,163.95,Daily Pass
879,1374,91,236,2025-03-22,163.76,Single Journey
880,2673,225,67,2025-04-15,168.62,Return Journey
881,336,64,133,2025-01-31,102.66,Return Journey
882,1526,83,92,2024-11-01,52.46,Single Journey
883,6752,143,79,2023-02-18,59.82,Return Journey
884,3231,166,148,2025-06-29,84.88,Single Journey
885,9082,208,238,2023-05-31,67.48,Daily Pass
886,7783,128,73,2025-05-26,87.94,Return Journey
887,7805,240,33,2024-11-01,80.92,Return Journey
888,9841,131,232,2024-05-12,29.07,Daily Pass
889,3071,74,167,2024-09-14,190.95,Return Journey
890,5595,156,6,2024-10-28,14.52,Daily Pass
891,105,248,185,2024-12-09,156.24,Daily Pass
892,8829,45,179,2023-03-23,198.88,Single Journey
893,2025,138,223,2023-10-24,35.12,Return Journey
894,7659,64,34,2023-12-21,135.45,Daily Pass
895,1092,94,19,2024-11-23,199.69,Return Journey
896,7720,223,113,2025-03-13,98.14,Return Journey
897,7838,24,214,2024-02-27,172.72,Single Journey
898,3130,112,31,2023-05-16,155.47,Daily Pass
899,9497,153,219,2024-01-25,73.17,Daily Pass
900,4387,181,211,2025-07-24,99.96,Daily Pass
901,1656,4,108,2024-03-30,183.15,Single Journey
902,9394,178,133,2025-01-19,96.88,Daily Pass
903,1134,122,108,2023-05-03,64.98,Single Journey
904,4864,149,89,2023-10-22,175.24,Return Journey
905,382,138,64,2024-12-13,33.28,Daily Pass
906,5963,45,29,2023-07-27,106.58,Return Journey
907,8470,197,25,2025-06-25,158.37,Return Journey
908,3702,65,155,2025-05-31,115.01,Return Journey
909,3756,230,46,2024-05-12,12.52,Single Journey
910,6411,112,154,2023-04-14,10.23,Single Journey
911,7281,10,96,2024-12-14,70.6,Daily Pass
912,4323,46,164,2025-03-29,61.49,Single Journey
913,5257,53,61,2025-06-09,139.74,Return Journey
914,1548,134,160,2023-08-30,140.56,Return Journey
915,2435,216,140,2025-06-19,94.5,Daily Pass
916,5365,235,175,2023-04-30,176.69,Return Journey
917,4059,63,131,2023-02-10,152.96,Return Journey
918,8780,199,63,2025-06-24,146.27,Return Journey
919,3271,10,214,2024-12-25,163.99,Daily Pass
920,5504,185,230,2023-07-02,163.86,Return Journey
921,4672,171,25,2024-05-15,187.7,Daily Pass
922,6869,171,151,2024-11-16,194.98,Return Journey
923,6680,227,160,2024-02-17,51.53,Daily Pass
924,148,120,121,2023-05-03,171.45,Single Journey
925,6810,60,230,2025-03-15,70.4,Daily Pass
926,5302,41,19,2023-08-19,182.41,Daily Pass
927,4810,230,59,2024-08-31,174.59,Single Journey
928,9187,153,86,2025-06-08,67.41,Daily Pass
929,9611,13,173,2024-01-17,22.91,Return Journey
930,8180,204,203,2025-04-15,48.43,Single Journey
931,6136,82,50,2024-05-22,146.15,Daily Pass
932,8153,204,113,2024-04-29,133.86,Daily Pass
933,1308,160,73,2025-04-14,174.36,Return Journey
934,1451,220,101,2025-05-01,55.01,Return Journey
935,8370,26,231,2025-05-31,171.83,Return Journey
